State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,winner,vote_share_diff,dynastic,dynastic_1
Maharashtra,14,21,2004,4,0,3,1,anant gudhe,M,SHS,203216,GEN,676421,1204881,AMRAVATI,GEN,NA,10,56.14,30.04,no,14234,2.1,4.35,GEMH57431,State-based Party,18691,TRUE,4,SHS,18691,AMRAVATI,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.099999999999998,0,0
Maharashtra,14,21,2004,4,0,3,2,omprakash alias bacchu babaraoji kadu,M,IND,188982,GEN,676421,1204881,AMRAVATI,GEN,NA,10,56.14,27.94,no,38080,5.63,4.35,GEMH79244,Independents,10809,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Gujarat,14,7,2004,4,0,3,1,virjibhai thummar,M,INC,220649,GEN,475646,1025515,AMRELI,GEN,NA,6,46.38,46.39,no,2030,0.43,2.33,AEGJ7445,National Party,3482,TRUE,2,INC,3482,AMRELI,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,0.4299999999999997,0,0
Gujarat,14,7,2004,4,0,3,2,dileep sanghani,M,BJP,218619,GEN,475646,1025515,AMRELI,GEN,NA,6,46.38,45.96,no,201704,42.41,2.33,AEGJ14411,National Party,1605,TRUE,5,BJP,1605,AMRELI,TRUE,TRUE,4,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1
Punjab,14,2,2004,4,0,3,1,navjot singh sidhu,M,BJP,394223,GEN,711820,1292902,AMRITSAR,GEN,NA,11,55.06,55.38,no,109532,15.39,2.13,GEPB76326,National Party,1605,FALSE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,15.39,1,0
Punjab,14,2,2004,4,0,3,2,raghunandan lal bhatia,M,INC,284691,GEN,711820,1292902,AMRITSAR,GEN,NA,11,55.06,39.99,no,268895,37.78,2.13,GEPB100000,National Party,3482,FALSE,10,INC,3482,AMRITSAR,TRUE,TRUE,6,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Uttar_Pradesh,14,2,2004,4,0,3,1,harish nagpal,M,IND,287522,GEN,885159,1342541,AMROHA,GEN,NA,16,65.93,32.48,no,17884,2.02,3.85,GEUP77296,Independents,10809,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.019999999999996,1,0
Uttar_Pradesh,14,2,2004,4,0,3,2,mahmood madni,M,RLD,269638,GEN,885159,1342541,AMROHA,GEN,NA,16,65.93,30.46,no,100940,11.4,3.85,GEUP77292,State-based Party,12169,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Andhra_Pradesh,14,6,2004,4,0,3,1,chalapathirao pappala,M,TDP,385406,GEN,782106,1023113,ANAKAPALLI,GEN,NA,3,76.44,49.28,no,15414,1.97,2.17,AEAP18226,State-based Party,8300,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,1.9699999999999989,0,0
Andhra_Pradesh,14,6,2004,4,0,3,2,nanda gopal gandham,M,INC,369992,GEN,782106,1023113,ANAKAPALLI,GEN,NA,3,76.44,47.31,no,343284,43.89,2.17,AEAP10922,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Gujarat,14,20,2004,4,0,3,1,solanki bharatsinh madhavsinh,M,INC,307762,GEN,591240,1145550,ANAND,GEN,NA,7,51.61,52.05,no,61085,10.33,2.27,AEGJ8806,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,10.329999999999998,0,1
Gujarat,14,20,2004,4,0,3,2,jayprakash vaghajibhai patel (babalbhai),M,BJP,246677,GEN,591240,1145550,ANAND,GEN,NA,7,51.61,41.72,no,231337,39.13,2.27,GEGJ66062,National Party,1605,TRUE,2,BJP,1605,ANAND,TRUE,TRUE,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Andhra_Pradesh,14,25,2004,4,0,3,1,anantha venkata rami reddy,M,INC,458925,GEN,875135,1280923,ANANTAPUR,GEN,NA,7,68.32,52.44,no,73404,8.39,2.17,AEAP818397,National Party,3482,TRUE,4,INC,3482,ANANTAPUR,TRUE,TRUE,3,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,8.39,0,0
Andhra_Pradesh,14,25,2004,4,0,3,2,kalava srinivasulu,M,TDP,385521,GEN,875135,1280923,ANANTAPUR,GEN,NA,7,68.32,44.05,no,376225,42.99,2.17,AEAP818283,State-based Party,8300,TRUE,2,TDP,8300,ANANTAPUR,TRUE,TRUE,1,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Jammu_&_Kashmir,14,3,2004,4,0,3,1,mehbooba mufti,F,JKPDP,74436,GEN,150219,998905,ANANTNAG,GEN,NA,14,15.04,49.55,no,38938,25.92,3.03,AEJK103335,State-based Party,11133,TRUE,2,IND,10809,SRINAGAR,FALSE,FALSE,1,FALSE,FALSE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,25.919999999999998,1,1
Jammu_&_Kashmir,14,3,2004,4,0,3,2,dr. mehboob beg,M,JKN,35498,GEN,150219,998905,ANANTNAG,GEN,NA,14,15.04,23.63,no,17032,11.34,3.03,AEJK103308,State-based Party,11089,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Andaman_&_Nicobar_Islands,14,1,2004,4,0,3,1,manoranjan bhakta,M,INC,85794,GEN,153825,241645,ANDAMAN & NICOBAR ISLANDS,GEN,NA,12,63.66,55.77,no,30500,19.83,2.27,GEAN23680,National Party,3482,TRUE,9,INC,3482,ANDAMAN & NICOBAR ISLANDS,TRUE,TRUE,8,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,19.82,0,0
Andaman_&_Nicobar_Islands,14,1,2004,4,0,3,2,bishnu pada ray,M,BJP,55294,GEN,153825,241645,ANDAMAN & NICOBAR ISLANDS,GEN,NA,12,63.66,35.95,no,51119,33.23,2.27,GEAN42196,National Party,1605,TRUE,5,BJP,1605,ANDAMAN & NICOBAR ISLANDS,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,14,7,2004,4,0,3,1,kunwar sarvraj singh,M,JD(U),153322,GEN,536458,1145865,AONLA,GEN,NA,12,46.82,28.58,no,6871,1.28,4.35,GEUP84238,State-based Party,11002,TRUE,4,SP,7425,AONLA,TRUE,FALSE,3,TRUE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,1.2799999999999976,0,0
Uttar_Pradesh,14,7,2004,4,0,3,2,rajveer singh,M,SP,146451,GEN,536458,1145865,AONLA,GEN,NA,12,46.82,27.3,no,4253,0.79,4.35,GEUP84320,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Others,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,1
Tamil_Nadu,14,6,2004,4,0,3,1,"velu, r.",M,PMK,386911,GEN,775439,1160259,ARAKKONAM,GEN,NA,20,66.83,49.9,no,102196,13.18,2.63,GETN9523,State-based Party,11891,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,13.18,0,0
Tamil_Nadu,14,6,2004,4,0,3,2,shanmugam. n,M,ADMK,284715,GEN,775439,1160259,ARAKKONAM,GEN,NA,20,66.83,36.72,no,249839,32.22,2.63,GETN76799,State-based Party,930,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
West_Bengal,14,28,2004,4,0,3,1,anil basu,M,CPM,744464,GEN,964840,1187610,ARAMBAGH,GEN,NA,3,81.24,77.16,no,592502,61.41,1.59,GEWB34599,National Party,14635,TRUE,7,CPM,14635,ARAMBAGH,TRUE,TRUE,7,FALSE,TRUE,TRUE,Literate,Other,NA,NA,NA,Lok Sabha Election (GE),1,61.41,0,0
West_Bengal,14,28,2004,4,0,3,2,swapan kumar nandi,M,BJP,151962,GEN,964840,1187610,ARAMBAGH,GEN,NA,3,81.24,15.75,yes,83548,8.66,1.59,GEWB78717,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Bihar,14,22,2004,4,0,3,1,sukdeo paswan,M,BJP,216677,SC,652439,1184962,ARARIA,SC,NA,13,55.06,33.21,no,27744,4.25,3.85,GEBR35362,National Party,1605,TRUE,7,RJD,12103,ARARIA,TRUE,FALSE,5,TRUE,TRUE,TRUE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,4.25,0,0
Bihar,14,22,2004,4,0,3,2,ramji das rishideo,M,SP,188933,SC,652439,1184962,ARARIA,SC,NA,13,55.06,28.96,no,15431,2.37,3.85,GEBR74017,State-based Party (Other State),7425,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,14,33,2004,4,0,3,1,kanti singh,F,RJD,299422,GEN,787399,1360794,ARRAH,GEN,NA,11,57.86,38.03,no,149743,19.02,3.85,GEBR52430,State-based Party,12103,TRUE,4,RJD,12103,BIKRAMGANJ,FALSE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,19.02,1,1
Bihar,14,33,2004,4,0,3,2,ram naresh ram,M,CPI(ML)(L),149679,SC,787399,1360794,ARRAH,GEN,NA,11,57.86,19.01,no,706,0.09,3.85,GEBR74161,Local Party,2472,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,5th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Arunachal_Pradesh,14,2,2004,4,0,3,1,tapir gao,M,BJP,83335,ST,163374,289606,ARUNACHAL EAST,GEN,NA,6,56.41,51.01,no,44994,27.54,2.94,GEAR69901,National Party,1605,TRUE,2,BJP,1605,ARUNACHAL EAST,TRUE,TRUE,1,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,27.54,0,0
Arunachal_Pradesh,14,2,2004,4,0,3,2,wangcha rajkumar,M,INC,38341,ST,163374,289606,ARUNACHAL EAST,GEN,NA,6,56.41,23.47,no,21332,13.06,2.94,AEAR81766,National Party,3482,TRUE,4,INC,3482,ARUNACHAL EAST,TRUE,TRUE,3,FALSE,TRUE,TRUE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Arunachal_Pradesh,14,1,2004,4,0,3,1,khiren rijiju,M,BJP,123951,ST,221554,394428,ARUNACHAL WEST,GEN,NA,7,56.17,55.95,no,47424,21.41,2.33,AEAR81449,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,21.410000000000004,1,0
Arunachal_Pradesh,14,1,2004,4,0,3,2,kamen ringu,M,AC,76527,ST,221554,394428,ARUNACHAL WEST,GEN,NA,7,56.17,34.54,no,70286,31.72,2.33,AEAR81977,State-based Party,8770,TRUE,2,JD,4217,ARUNACHAL WEST,TRUE,FALSE,0,TRUE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
West_Bengal,14,38,2004,4,0,3,1,bikash chowdhury,M,CPM,369832,GEN,725198,1092141,ASANSOL,GEN,NA,8,66.4,51,no,124318,17.14,2.63,GEWB68461,National Party,14635,FALSE,3,CPM,14635,ASANSOL,TRUE,TRUE,3,FALSE,TRUE,TRUE,NA,Other,NA,NA,NA,Lok Sabha Election (GE),1,17.15,0,0
West_Bengal,14,38,2004,4,0,3,2,ghatak moloy,M,AITC,245514,GEN,725198,1092141,ASANSOL,GEN,NA,8,66.4,33.85,no,174647,24.08,2.63,GEWB68459,State-based Party,18228,FALSE,3,AITC,18228,ASANSOL,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Odisha,14,10,2004,4,0,3,1,hari har swain,M,BJD,381526,GEN,680381,1254942,ASKA,GEN,NA,5,54.22,56.08,no,132602,19.49,2.27,GEOD76238,State-based Party,9079,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,12th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,19.489999999999995,0,0
Odisha,14,10,2004,4,0,3,2,ramkrushana patnaik,M,INC,248924,GEN,680381,1254942,ASKA,GEN,NA,5,54.22,36.59,no,229674,33.76,2.27,GEOD49803,National Party,3482,TRUE,2,JD,4217,ASKA,TRUE,FALSE,0,TRUE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Maharashtra,14,33,2004,4,0,3,1,chandrakant khaire,M,SHS,477900,GEN,912571,1636117,AURANGABAD,GEN,NA,11,55.78,52.37,no,121923,13.36,2.38,GEMH70725,State-based Party,18691,TRUE,2,SHS,18691,AURANGABAD,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,13.36,0,0
Maharashtra,14,33,2004,4,0,3,2,ramkrushna baba patil,M,INC,355977,GEN,912571,1636117,AURANGABAD,GEN,NA,11,55.78,39.01,no,333450,36.54,2.38,GEMH66251,National Party,3482,TRUE,2,INC,3482,AURANGABAD,TRUE,TRUE,1,FALSE,FALSE,FALSE,Literate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Assam,14,3,2004,4,0,3,1,biren singh engti,M,INC,125937,ST,401377,579284,AUTONOMOUS DISTRICT,ST,NA,8,69.29,31.38,no,24129,6.01,4.76,GEAP84290,National Party,3482,TRUE,6,INC,3482,AUTONOMOUS DISTRICT,TRUE,TRUE,3,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,6.02,1,0
Assam,14,3,2004,4,0,3,2,elwin teron,M,ASDC,101808,ST,401377,579284,AUTONOMOUS DISTRICT,ST,NA,8,69.29,25.36,no,27409,6.83,4.76,GEAS51830,Local Party,994,TRUE,4,IND,10809,AUTONOMOUS DISTRICT,TRUE,FALSE,0,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,14,41,2004,4,0,3,1,ramakant yadav,M,BSP,258216,GEN,711430,1425023,AZAMGARH,GEN,NA,13,49.92,36.3,no,6968,0.98,3.7,GEUP100180,State-based Party,16651,FALSE,4,SP,7425,AZAMGARH,TRUE,FALSE,3,TRUE,TRUE,TRUE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,0.9799999999999969,1,0
Uttar_Pradesh,14,41,2004,4,0,3,2,durga prasad yadav,M,SP,251248,GEN,711430,1425023,AZAMGARH,GEN,NA,13,49.92,35.32,no,154063,21.66,3.7,AEUP111184,State-based Party,7425,FALSE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1
Kerala,14,3,2004,4,0,3,1,p. satheedevi,F,CPM,429294,GEN,828533,1092826,BADAGARA,GEN,NA,6,75.82,51.81,no,130589,15.76,2.44,GEKL75310,National Party,14635,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,15.760000000000005,0,0
Kerala,14,3,2004,4,0,3,2,m t padma,F,INC,298705,GEN,828533,1092826,BADAGARA,GEN,NA,6,75.82,36.05,no,216804,26.17,2.44,GEKL75313,National Party,3482,TRUE,2,INC,3482,PALGHAT,FALSE,TRUE,0,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,14,1,2004,4,0,3,1,kailash baitha,M,JD(U),237989,SC,570822,1160275,BAGAHA,SC,NA,11,49.2,41.69,no,65375,11.45,3.57,GEBR74874,State-based Party,11002,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),1,11.45,0,0
Bihar,14,1,2004,4,0,3,2,hiralal ram,M,LJNSP,172614,SC,570822,1160275,BAGAHA,SC,NA,11,49.2,30.24,no,84156,14.74,3.57,GEBR74868,State-based Party,5029,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Karnataka,14,27,2004,4,0,3,1,gaddigoudar parvatagouda chandanagouda,M,BJP,459451,GEN,868472,1324829,BAGALKOT,GEN,NA,5,65.55,52.9,no,167383,19.27,2.5,AEKA127774,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,19.269999999999996,0,0
Karnataka,14,27,2004,4,0,3,2,patil r s,M,INC,292068,GEN,868472,1324829,BAGALKOT,GEN,NA,5,65.55,33.63,no,227993,26.25,2.5,GEKA16454,National Party,3482,TRUE,2,INC,3482,BAGALKOT,TRUE,TRUE,1,FALSE,TRUE,TRUE,NA,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,1
Uttar_Pradesh,14,77,2004,4,0,3,1,ajit singh,M,RLD,353181,GEN,656900,1570374,BAGHPAT,GEN,NA,14,41.83,53.76,no,220638,33.59,2.78,AEUP202253,State-based Party,12169,TRUE,7,RLD,12169,BAGHPAT,TRUE,TRUE,5,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,33.58,1,0
Uttar_Pradesh,14,77,2004,4,0,3,2,aulad ali,M,BSP,132543,GEN,656900,1570374,BAGHPAT,GEN,NA,14,41.83,20.18,no,30226,4.6,2.78,GEUP78344,State-based Party,16651,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Literate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,14,27,2004,4,0,3,1,rubab sayeda,F,SP,188949,GEN,549537,1423646,BAHRAICH,GEN,NA,10,38.6,34.38,no,26334,4.79,3.57,GEUP72068,State-based Party,7425,TRUE,2,SP,7425,BAHRAICH,TRUE,TRUE,1,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,4.790000000000003,1,0
Uttar_Pradesh,14,27,2004,4,0,3,2,bhagat ram mishra,M,BSP,162615,GEN,549537,1423646,BAHRAICH,GEN,NA,10,38.6,29.59,no,18835,3.43,3.57,GEUP79425,State-based Party,16651,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Madhya_Pradesh,14,12,2004,4,0,3,1,gauri shankar chaturbhuj bisen,M,BJP,193982,GEN,609321,1000341,BALAGHAT,GEN,NA,10,60.91,31.84,no,88089,14.46,5.26,AEMP7512,National Party,1605,TRUE,4,BJP,1605,BALAGHAT,TRUE,TRUE,2,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,14.46,1,0
Madhya_Pradesh,14,12,2004,4,0,3,2,kankar munjare,M,JP,105893,GEN,609321,1000341,BALAGHAT,GEN,NA,10,60.91,17.38,no,8696,1.43,5.26,AEMP5624,State-based Party,4406,TRUE,7,JP,4406,SEONI,FALSE,TRUE,1,FALSE,FALSE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Odisha,14,2,2004,4,0,3,1,mahamegha bahan aira kharbela swain,M,BJP,553087,GEN,947569,1330406,BALASORE,GEN,NA,6,71.22,58.37,no,236955,25.01,2.22,GEOD58136,National Party,1605,TRUE,5,BJP,1605,BALASORE,TRUE,TRUE,3,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,25.009999999999998,0,0
Odisha,14,2,2004,4,0,3,2,niranjan panda,M,INC,316132,GEN,947569,1330406,BALASORE,GEN,NA,6,71.22,33.36,no,287885,30.38,2.22,GEOD76205,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Bihar,14,19,2004,4,0,3,1,suraj singh,M,LJNSP,233869,GEN,632343,1181597,BALIA,GEN,NA,11,53.52,36.98,no,76227,12.05,4,GEBR74339,State-based Party,5029,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Literate,Other,NA,NA,NA,Lok Sabha Election (GE),1,12.049999999999997,1,1
Bihar,14,19,2004,4,0,3,2,shatrughna prasad singh,M,CPI,157642,GEN,632343,1181597,BALIA,GEN,NA,11,53.52,24.93,no,38936,6.16,4,GEBR74341,State-based Party,2444,TRUE,3,CPI,2444,BALIA,TRUE,TRUE,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,1,0
Uttar_Pradesh,14,39,2004,4,0,3,1,chandra shekhar,M,SJP(R),270136,GEN,619762,1430300,BALLIA,GEN,NA,15,43.33,43.59,no,81054,13.08,3.23,GEUP24266,Local Party,7408,FALSE,9,SJP(R),7408,BALLIA,TRUE,TRUE,8,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,13.080000000000002,1,0
Uttar_Pradesh,14,39,2004,4,0,3,2,kapildeo yadav,M,BSP,189082,GEN,619762,1430300,BALLIA,GEN,NA,15,43.33,30.51,no,79583,12.84,3.23,GEUP77820,State-based Party,16651,FALSE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,14,28,2004,4,0,3,1,brij bhushan sharan singh,M,BJP,270941,GEN,698106,1316006,BALRAMPUR,GEN,NA,14,53.05,38.81,no,52613,7.54,3.23,GEUP48277,National Party,1605,TRUE,3,BJP,1605,GONDA,FALSE,TRUE,3,FALSE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,7.540000000000003,0,0
Uttar_Pradesh,14,28,2004,4,0,3,2,rizwan zaheer alias rijju bhaya,M,BSP,218328,GEN,698106,1316006,BALRAMPUR,GEN,NA,14,53.05,31.27,no,53238,7.63,3.23,GEUP61233,State-based Party,16651,TRUE,4,SP,7425,BALRAMPUR,TRUE,FALSE,2,TRUE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
West_Bengal,14,6,2004,4,0,3,1,ranen barman,M,RSP,415298,SC,925631,1129369,BALURGHAT,SC,NA,6,81.96,44.87,no,71146,7.69,2.78,GEWB63397,State-based Party,12053,TRUE,4,RSP,12053,BALURGHAT,TRUE,TRUE,4,FALSE,TRUE,TRUE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,7.689999999999998,0,0
West_Bengal,14,6,2004,4,0,3,2,manomohan ray,M,BJP,344152,SC,925631,1129369,BALURGHAT,SC,NA,6,81.96,37.18,no,225048,24.31,2.78,GEWB49318,National Party,1605,TRUE,4,INC,3482,BALURGHAT,TRUE,FALSE,0,TRUE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Gujarat,14,14,2004,4,0,3,1,chavda harisinhaji pratapsinhaji,M,INC,301148,GEN,642355,1311847,BANASKANTHA,GEN,NA,6,48.97,46.88,no,6928,1.08,2.33,GEGJ34009,National Party,3482,TRUE,4,BJP,1605,BANASKANTHA,TRUE,FALSE,2,TRUE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1,1.0800000000000054,0,0
Gujarat,14,14,2004,4,0,3,2,chaudhary haribhai parathibhai,M,BJP,294220,GEN,642355,1311847,BANASKANTHA,GEN,NA,6,48.97,45.8,no,270248,42.07,2.33,GEGJ66036,National Party,1605,TRUE,3,BJP,1605,BANASKANTHA,TRUE,TRUE,2,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Uttar_Pradesh,14,55,2004,4,0,3,1,shyama charan gupt,M,SP,185099,GEN,526335,1283915,BANDA,GEN,NA,13,40.99,35.17,no,56304,10.7,4.17,GEUP48662,State-based Party,7425,TRUE,2,BJP,1605,ALLAHABAD,FALSE,FALSE,1,TRUE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),1,10.700000000000003,0,0
Uttar_Pradesh,14,55,2004,4,0,3,2,ram sajeewan,M,BSP,128795,GEN,526335,1283915,BANDA,GEN,NA,13,40.99,24.47,no,6390,1.21,4.17,GEUP17530,State-based Party,16651,TRUE,8,BSP,16651,BANDA,TRUE,TRUE,3,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
Karnataka,14,12,2004,4,0,3,1,dr. h.t. sangliana,M,BJP,473502,GEN,1156845,2133579,BANGALORE NORTH,GEN,NA,8,54.22,40.93,no,30358,2.62,2.86,GEKA16508,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1,2.6199999999999974,0,0
Karnataka,14,12,2004,4,0,3,2,jaffer sharief c k,M,INC,443144,GEN,1156845,2133579,BANGALORE NORTH,GEN,NA,8,54.22,38.31,no,234556,20.28,2.86,GEKA14523,National Party,3482,TRUE,9,INC,3482,BANGALORE NORTH,TRUE,TRUE,8,FALSE,TRUE,TRUE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),0,NA,0,0
