STCODE,STNAME,DIST,DISTNAME,YEAR,BASE_YR_GDP,AGRI_GDP_CON,LIVES_GDP_CON,FL_GDP_CON,FISH_GDP_CON,MQ_GDP_CON,PS_GDP_CON,MA_GDP_CON,REG_GDP_CON,UREG_GDP_CON,EGWS_GDP_CON,CONS_GDP_CON,SS_GDP_CON,THR_GDP_CON,RAIL_GDP_CON,TMS_GDP_CON,COMM_GDP_CON,BI_GDP_CON,RDBS_GDP_CON,PA_GDP_CON,OS_GDP_CON,TS_GDP_CON,GDDP_CON,AGRI_GDP_CUR,LIVES_GDP_CUR,FL_GDP_CUR,FISH_GDP_CUR,MQ_GDP_CUR,PS_GDP_CUR,MA_GDP_CUR,REG_GDP_CUR,UREG_GDP_CUR,EGWS_GDP_CUR,CONS_GDP_CUR,SS_GDP_CUR,THR_GDP_CUR,RAIL_GDP_CUR,TMS_GDP_CUR,COMM_GDP_CUR,BI_GDP_CUR,RDBS_GDP_CUR,PA_GDP_CUR,OS_GDP_CUR,TS_GDP_CUR,GDDP_CUR,GROSS_PCI_CONP,GROSS_PCI_CURP,...53,...54,...55,...56,...57,...58
17,Assam,618,Jorhat,2007,1999,50040,0,1698,3058,3931,58727,20177,15554,4623,5318,10666,36161,58231,1700,13349,8382,9592,13541,17454,51547,173796,268684,71240,0,2615,6963,10135,90953,32341,25297,7044,6406,14858,53605,69921,2014,16197,5743,10664,16927,22789,63457,207712,352270,23912.780348878605,31351.90459238163,NA,NA,NA,NA,NA,NA
17,Assam,619,Karimganj,1999,1999,34670,0,719,2624,208,38221,12092,11516,576,1070,6580,19742,3401,1268,5113,2708,3027,1936,5461,16910,39824,97787,34670,0,719,2624,208,38221,12092,11516,576,1070,6580,19742,3401,1268,5113,2708,3027,1936,5461,16910,39824,97787,9425.253012048193,9425.253012048193,NA,NA,NA,NA,NA,NA
17,Assam,619,Karimganj,2000,1999,34149,0,730,2609,210,37698,9872,9282,590,1291,8144,19307,3663,1063,5419,2276,3086,2005,5901,18672,42085,99090,34883,0,699,2643,251,38476,10384,9774,610,1304,8224,19912,3699,1171,5536,2081,3150,2227,5959,19015,42838,101226,9437.142857142857,9640.57142857143,NA,NA,NA,NA,NA,NA
17,Assam,619,Karimganj,2001,1999,33857,0,741,2658,200,37456,12780,12210,570,1044,8733,22557,3833,1236,5558,2259,3259,2065,5983,19042,43235,103248,35179,0,828,2728,242,38977,13442,12843,599,1050,8783,23275,3893,1407,5665,2091,3605,2339,6077,19523,44600,106852,9652.051977189867,9988.968869776572,NA,NA,NA,NA,NA,NA
17,Assam,619,Karimganj,2002,1999,34090,0,754,2948,204,37996,18101,17488,613,1957,8893,28951,4314,1450,5628,2947,3733,2127,5978,19224,45401,112348,35339,0,848,3117,386,39690,20756,20094,662,2010,9135,31901,4688,1698,6249,2398,4295,2294,6140,20667,48429,120020,10331.80062534486,11037.336766599228,NA,NA,NA,NA,NA,NA
17,Assam,619,Karimganj,2003,1999,34613,0,766,2979,206,38564,20513,19853,660,2119,10786,33418,4626,1544,6338,3426,3501,2200,6347,20660,48642,120624,36743,0,864,3759,365,41731,25231,24479,752,2254,11474,38959,5187,1897,6868,2695,4413,2664,6751,22658,53133,133823,10933.019124444847,12129.339254962386,NA,NA,NA,NA,NA,NA
17,Assam,619,Karimganj,2004,1999,39176,0,1681,3546,216,44619,20735,17720,3015,2176,9638,32549,24563,4562,1475,2174,4069,2002,9824,29176,77845,155013,45471,0,1958,4488,441,52358,25857,22363,3494,2722,11434,40013,30805,4760,1728,1671,4899,2599,12151,32330,90943,183314,14355.714021115022,16976.66234487868,NA,NA,NA,NA,NA,NA
17,Assam,619,Karimganj,2005,1999,40277,0,1700,3654,226,45857,21022,17860,3162,2240,10023,33285,27048,7193,1537,2490,3461,2316,9906,30397,84348,163490,51126,0,2204,5728,525,59583,28986,24691,4295,2753,12744,44483,33063,7831,1849,2147,3907,2946,12236,33305,97284,201350,14960.651537335287,18425.146412884336,NA,NA,NA,NA,NA,NA
17,Assam,619,Karimganj,2006,1999,41385,0,1725,3364,236,46710,21578,18258,3320,2449,10544,34571,30654,7842,1612,3256,4246,2539,10193,32858,93200,174481,54984,0,2321,6895,588,64788,31706,27130,4576,3146,14018,48870,37495,9155,1976,2436,4733,3233,12945,36615,108588,222246,15778.712244528848,20098.209441128594,NA,NA,NA,NA,NA,NA
17,Assam,619,Karimganj,2007,1999,41569,0,1701,3470,246,46986,22135,18749,3386,2511,11061,35707,33570,8766,1692,3959,4530,2851,11567,35497,102432,185125,59181,0,2619,7904,632,70336,35652,30490,5162,3025,15408,54085,40309,10385,2082,2712,5035,3563,15103,43698,122887,247308,16554.1446838952,22114.638290262003,NA,NA,NA,NA,NA,NA
17,Assam,620,Kokrajhar,1999,1999,26779,0,1769,1392,91,30031,5488,4624,864,1496,3833,10817,26751,1539,2878,1111,1730,6904,7094,13711,61718,102566,26779,0,1769,1392,91,30031,5488,4624,864,1496,3833,10817,26751,1539,2878,1111,1730,6904,7094,13711,61718,102566,8106.061803524856,8106.061803524856,NA,NA,NA,NA,NA,NA
17,Assam,620,Kokrajhar,2000,1999,26377,0,1796,1384,92,29649,4613,3727,886,1806,4743,11162,28816,1290,3048,934,1764,7150,7667,15140,65809,106620,26944,0,1718,1402,110,30174,4840,3925,915,1824,4790,11454,29101,1422,3115,854,1800,7941,7742,15420,67395,109023,8329.6875,8517.421875,NA,NA,NA,NA,NA,NA
17,Assam,620,Kokrajhar,2001,1999,26151,0,1822,1410,87,29470,5758,4903,855,1461,5086,12305,30148,1501,3129,927,1863,7366,7772,15440,68146,109921,27172,0,2036,1447,106,30761,6056,5157,899,1469,5116,12641,30625,1707,3189,858,2060,8343,7895,15831,70508,113910,8425.647708109766,8731.41192702744,NA,NA,NA,NA,NA,NA
17,Assam,620,Kokrajhar,2002,1999,26331,0,1854,1564,89,29838,7942,7022,920,2737,5180,15859,33937,1760,3169,1209,2133,7586,7766,15588,73148,118845,27296,0,2084,1653,169,31202,9061,8068,993,2812,5321,17194,36880,2062,3521,984,2454,8181,7977,16758,78817,127213,8961.318051575932,9592.29377167848,NA,NA,NA,NA,NA,NA
17,Assam,620,Kokrajhar,2003,1999,26735,0,1884,1580,90,30289,8961,7971,990,2964,6283,18208,36392,1874,3572,1406,2000,7845,8245,16752,78086,126583,28381,0,2123,1994,160,32658,10957,9829,1128,3153,6683,20793,40804,2303,3872,1106,2522,9499,8770,18373,87249,140700,9406.479898937356,10455.525005573307,NA,NA,NA,NA,NA,NA
17,Assam,620,Kokrajhar,2004,1999,35273,0,1784,1131,19,38207,21885,16847,5038,1977,11252,35114,17583,2270,4535,3346,8977,6975,8338,22558,74582,147903,39797,0,2073,1431,35,43336,26127,20395,5732,2358,12166,40651,19900,2605,4903,2512,10517,9149,9343,25738,84667,168654,16650.118203309692,18986.153326578857,NA,NA,NA,NA,NA,NA
17,Assam,620,Kokrajhar,2005,1999,34771,0,1506,1040,20,37337,20012,14832,5180,2220,10920,33152,19232,2799,4507,4285,8604,7813,8259,24630,80129,150618,44364,0,1988,1701,46,48099,27516,20453,7063,2744,13790,44050,23536,3047,5414,3677,9731,9976,10231,26999,92611,184760,16471.784776902885,20205.599300087488,NA,NA,NA,NA,NA,NA
17,Assam,620,Kokrajhar,2006,1999,36030,0,1830,1248,21,39129,21210,15465,5745,2738,11794,35742,22113,3051,5035,5941,10883,8881,8802,26935,91641,166512,48021,0,2400,2374,51,52846,30619,22786,7833,3454,15480,49553,27008,3562,6084,4490,12114,11260,11131,29995,105644,208043,17702.742930044653,22118.116096108868,NA,NA,NA,NA,NA,NA
17,Assam,620,Kokrajhar,2007,1999,36015,0,1632,1107,21,38775,21383,15702,5681,2628,12188,36199,24024,3411,5108,7010,11425,9774,9789,28908,99449,174423,51173,0,2186,2195,55,55609,33400,25086,8314,2827,16498,52725,28522,3716,5891,4478,12376,11892,12457,35263,114595,222929,18020.766608120673,23032.234734993286,NA,NA,NA,NA,NA,NA
17,Assam,621,Nalbari,1999,1999,34347,0,1979,3025,159,39510,16223,15421,802,581,6686,23490,1697,1472,4748,1743,1981,4581,4066,23396,43684,106684,34347,0,1979,3025,159,39510,16223,15421,802,581,6686,23490,1697,1472,4748,1743,1981,4581,4066,23396,43684,106684,8792.878925245199,8792.878925245199,NA,NA,NA,NA,NA,NA
17,Assam,621,Nalbari,2000,1999,33831,0,2009,3007,160,39007,13251,12430,821,702,8274,22227,1828,1234,5033,1465,2019,4744,4395,25834,46552,107786,34559,0,1922,3047,191,39719,13937,13088,849,709,8356,23002,1847,1360,5143,1339,2061,5269,4438,26311,47768,110489,8784.515077424614,9004.808475957621,NA,NA,NA,NA,NA,NA
17,Assam,621,Nalbari,2001,1999,33542,0,2038,3064,152,38796,17143,16350,793,568,8873,26584,1913,1435,5160,1454,2132,4887,4455,26345,47781,113161,34852,0,2278,3145,184,40459,18031,17197,834,571,8925,27527,1943,1633,5259,1346,2358,5536,4526,27012,49613,117599,9045.64348521183,9400.399680255796,NA,NA,NA,NA,NA,NA
17,Assam,621,Nalbari,2002,1999,33773,0,2074,3398,156,39401,24271,23418,853,1063,9036,34370,2153,1683,5223,1896,2442,5033,4452,26597,49479,123250,35011,0,2332,3593,294,41230,27828,26907,921,1092,9282,38202,2340,1972,5795,1543,2810,5428,4573,28594,53055,132487,9691.751199182198,10418.101753558229,NA,NA,NA,NA,NA,NA
17,Assam,621,Nalbari,2003,1999,34291,0,2108,3434,157,39990,27503,26585,918,1152,10960,39615,2309,1792,5878,2204,2290,5205,4726,28584,52988,132593,36402,0,2375,4333,278,43388,33825,32779,1046,1225,11658,46708,2589,2203,6367,1734,2887,6303,5027,31349,58459,148555,10275.340979541226,11512.32176069436,NA,NA,NA,NA,NA,NA
17,Assam,621,Nalbari,2004,1999,31370,0,1268,1896,1126,35660,6732,5525,1207,1657,7618,16007,12254,1704,719,1655,2466,4397,8039,24990,56224,107891,36411,0,1477,2399,2296,42583,8371,6973,1398,2073,9038,19482,15368,1778,1844,1272,2969,5709,9943,27692,66575,128640,15486.005454284485,18464.1883163485,NA,NA,NA,NA,NA,NA
17,Assam,621,Nalbari,2005,1999,32252,0,1283,1954,1176,36665,6835,5569,1266,1706,7922,16463,13494,1892,748,1896,2635,5086,8106,26036,59893,113021,40939,0,1663,3062,2736,48400,9417,7699,1718,2096,10073,21586,16494,2060,905,1634,2975,6471,10013,28528,69080,139066,16029.073890228336,19722.876187774782,NA,NA,NA,NA,NA,NA
17,Assam,621,Nalbari,2006,1999,33139,0,1302,1799,1226,37466,7022,5693,1329,1865,8334,17221,15293,2063,783,2479,3232,5577,8341,28144,65912,120599,44028,0,1751,3686,3065,52530,10291,8460,1831,2395,11080,23766,18705,2408,968,1854,3604,7101,10593,31363,76596,152892,16904.821979254277,21431.455004205214,NA,NA,NA,NA,NA,NA
17,Assam,621,Nalbari,2007,1999,33287,0,1284,1856,1276,37703,7202,5846,1356,1912,8742,17856,16747,2306,821,3014,3449,6261,9465,30404,72467,128026,47389,0,1976,4225,3292,56882,11573,9508,2065,2303,12179,26055,20109,2731,1022,2064,3834,7826,12358,37429,87373,170310,17741.962305986697,23601.71840354767,NA,NA,NA,NA,NA,NA
17,Assam,622,Sonitpur,1999,1999,56417,0,3569,554,34,60574,15019,13864,1155,1457,6277,22753,19722,1359,6242,2486,3993,6443,10546,28358,79149,162476,56417,0,3569,554,34,60574,15019,13864,1155,1457,6277,22753,19722,1359,6242,2486,3993,6443,10546,28358,79149,162476,10111.77495643515,10111.77495643515,NA,NA,NA,NA,NA,NA
17,Assam,622,Sonitpur,2000,1999,55569,0,3624,551,34,59778,12359,11175,1184,1759,7768,21886,21244,1139,6610,2090,4071,6673,11398,31313,84538,166202,56764,0,3467,558,41,60830,12990,11767,1223,1777,7845,22612,21454,1256,6754,1911,4155,7410,11510,31892,86342,169784,10221.525215252152,10441.820418204183,NA,NA,NA,NA,NA,NA
17,Assam,622,Sonitpur,2001,1999,55095,0,3676,561,33,59365,15841,14699,1142,1423,8330,25594,22226,1325,6784,2074,4299,6874,11555,31933,87070,172029,57245,0,4108,576,40,61969,16662,15461,1201,1431,8379,26472,22577,1508,6916,1920,4755,7786,11737,32741,89940,178381,10383.835335305126,10767.248143900526,NA,NA,NA,NA,NA,NA
17,Assam,622,Sonitpur,2002,1999,55473,0,3741,623,33,59870,22283,21053,1230,2666,8483,33432,25019,1554,6872,2705,4924,7079,11546,32239,91938,185240,57506,0,4206,658,63,62433,25517,24190,1327,2739,8714,36970,27189,1821,7635,2202,5666,7634,11859,34659,98665,198068,10999.346832135858,11761.059319517843,NA,NA,NA,NA,NA,NA
17,Assam,622,Sonitpur,2003,1999,56325,0,3802,629,34,60790,25222,23900,1322,2887,10289,38398,26829,1655,7746,3145,4617,7321,12257,34647,98217,197405,59791,0,4285,794,60,64930,30976,29469,1507,3071,10945,44992,30082,2034,8408,2474,5821,8865,13038,37999,108721,218643,11551.58288957809,12794.370647785126,NA,NA,NA,NA,NA,NA
17,Assam,622,Sonitpur,2004,1999,75576,0,2813,2826,526,81741,19080,16345,2735,4021,8644,31745,26845,2923,7414,4015,5983,3580,11166,33794,95720,209206,87719,0,3276,3576,1072,95643,23796,20627,3169,5029,10255,39080,33667,3050,8671,3087,7203,4649,13811,37448,111586,246309,12441.629497472493,14648.171275646744,NA,NA,NA,NA,NA,NA
17,Assam,622,Sonitpur,2005,1999,77701,0,2845,2912,550,84008,19343,16474,2869,4140,8989,32472,29561,3246,7750,4599,6393,4141,11260,35208,102158,218638,98628,0,3688,4564,1277,108157,26669,22774,3895,5085,11430,43184,36134,3533,9261,3966,7218,5269,13908,38578,117867,269208,12847.455635209779,15819.015160418381,NA,NA,NA,NA,NA,NA
17,Assam,622,Sonitpur,2006,1999,79838,0,2887,2681,574,85980,19854,16841,3013,4526,9456,33836,33502,3538,8132,6014,7842,4541,11585,38059,113213,233029,106070,0,3883,5494,1431,116878,29174,25024,4150,5811,12572,47557,40979,4131,9882,4500,8744,5782,14714,42412,131144,295579,13532.46225319396,17164.86643437863,NA,NA,NA,NA,NA,NA
17,Assam,622,Sonitpur,2007,1999,80194,0,2847,2766,598,86405,20367,17294,3073,4641,9919,34927,36688,3956,8548,7311,8367,5098,13147,41116,124231,245563,114167,0,4382,6298,1537,126384,32804,28123,4681,5587,13819,52210,44054,4686,10392,5010,9302,6373,17166,50616,147599,326193,14099.850711988976,18729.50160771704,NA,NA,NA,NA,NA,NA
17,Assam,1047,Bongaigaon,1999,1999,25989,0,632,1129,199,27949,6163,5597,566,351,4871,11385,7475,3736,5150,1120,3038,3482,4056,10016,38073,77407,25989,0,632,1129,199,27949,6163,5597,566,351,4871,11385,7475,3736,5150,1120,3038,3482,4056,10016,38073,77407,17955.69473440037,17955.69473440037,NA,NA,NA,NA,NA,NA
17,Assam,1047,Bongaigaon,2000,1999,25598,0,642,1122,202,27564,5091,4511,580,424,6028,11543,8052,3131,5461,942,3098,3606,4384,11060,39734,78841,26149,0,614,1137,240,28140,5349,4750,599,428,6088,11865,8132,3452,5579,861,3162,4004,4427,11264,40881,80886,18082.798165137614,18551.83486238532,NA,NA,NA,NA,NA,NA
17,Assam,1047,Bongaigaon,2001,1999,25380,0,651,1143,192,27366,6493,5934,559,343,6464,13300,8424,3643,5599,934,3271,3714,4444,11279,41308,81974,26370,0,728,1173,232,28503,6829,6241,588,345,6502,13676,8558,4145,5706,865,3618,4207,4514,11564,43177,85356,18441.844769403826,19202.699662542185,NA,NA,NA,NA,NA,NA
17,Assam,1047,Bongaigaon,2002,1999,25554,0,663,1268,196,27681,9101,8499,602,642,6583,16326,9483,4273,5668,1219,3746,3825,4440,11386,44040,88047,26491,0,745,1341,370,28947,10415,9765,650,660,6762,17837,10306,5005,6290,992,4311,4125,4561,12241,47831,94615,19488.04780876494,20941.788401947764,NA,NA,NA,NA,NA,NA
17,Assam,1047,Bongaigaon,2003,1999,25946,0,674,1281,198,28099,10296,9648,648,696,7984,18976,10169,4550,6379,1417,3513,3956,4714,12237,46935,94010,27543,0,759,1617,349,30268,12634,11896,738,740,8493,21867,11402,5592,6911,1115,4429,4790,5015,13421,52675,104810,20508.28970331588,22864.31064572426,NA,NA,NA,NA,NA,NA
17,Assam,1047,Bongaigaon,2004,1999,32412,0,1558,1090,95,35155,6952,4284,2668,1941,5373,14266,20468,6749,3300,1939,4550,7138,5949,25364,75457,124878,37620,0,1814,1380,193,41007,8498,5407,3091,2428,6375,17301,25669,7043,1860,1491,5478,9269,7357,28106,86273,144581,20180.672268907565,23364.738202973498,NA,NA,NA,NA,NA,NA
17,Assam,1047,Bongaigaon,2005,1999,33323,0,1576,1123,99,36121,7116,4318,2798,1998,5588,14702,22539,7494,3449,2221,3087,8256,5998,26426,79470,130293,42299,0,2042,1761,230,46332,9769,5970,3799,2455,7105,19329,27550,8159,4123,1915,3485,10506,7409,28954,92101,157762,20803.60849433179,25189.525786364364,NA,NA,NA,NA,NA,NA
17,Assam,1047,Bongaigaon,2006,1999,34239,0,1600,1034,103,36976,7352,4414,2938,2184,5879,15415,25544,8170,3618,2904,3787,9054,6172,28565,87814,140205,45491,0,2150,2120,258,50019,10608,6560,4048,2805,7815,21228,31244,9539,4400,2174,4222,11529,7838,31831,102777,174024,22124.82247120088,27461.574877702384,NA,NA,NA,NA,NA,NA
17,Assam,1047,Bongaigaon,2007,1999,34391,0,1578,1067,107,37143,7530,4533,2997,2239,6167,15936,27973,9133,3803,3531,4040,10165,7004,30859,96508,149587,48963,0,2426,2430,277,54096,11938,7372,4566,2697,8590,23225,33589,10820,4627,2420,4491,12706,9144,37989,115786,193107,23336.505460218406,30125.897035881437,NA,NA,NA,NA,NA,NA
17,Assam,1048,Dhemaji,1999,1999,21558,0,724,1972,11,24265,2616,1883,733,378,1773,4767,3476,1243,1185,905,2105,505,2379,8260,20058,49090,21558,0,724,1972,11,24265,2616,1883,733,378,1773,4767,3476,1243,1185,905,2105,505,2379,8260,20058,49090,9800.359353164304,9800.359353164304,NA,NA,NA,NA,NA,NA
17,Assam,1048,Dhemaji,2000,1999,21234,0,736,1961,11,23942,2269,1518,751,456,2194,4919,3744,1042,1257,761,2146,523,2571,9120,21164,50025,21691,0,704,1987,14,24396,2374,1598,776,461,2216,5051,3781,1149,1284,695,2190,580,2596,9289,21564,51011,9866.863905325443,10061.341222879684,NA,NA,NA,NA,NA,NA
17,Assam,1048,Dhemaji,2001,1999,21053,0,746,1998,11,23808,2721,1996,725,369,2353,5443,3918,1212,1288,755,2266,538,2606,9301,21884,51135,21875,0,834,2051,13,24773,2862,2100,762,371,2367,5600,3979,1379,1312,699,2506,610,2647,9536,22668,53041,9898.373983739837,10267.324816105305,NA,NA,NA,NA,NA,NA
17,Assam,1048,Dhemaji,2002,1999,21198,0,759,2216,11,24184,3639,2859,780,691,2396,6726,4410,1422,1302,984,2595,554,2604,9390,23261,54171,21975,0,854,2343,21,25193,4127,3285,842,710,2461,7298,4792,1666,1443,801,2986,598,2675,10095,25056,57547,10316.320700818891,10959.245857931823,NA,NA,NA,NA,NA,NA
17,Assam,1048,Dhemaji,2003,1999,21523,0,772,2239,11,24545,4085,3246,839,748,2906,7739,4729,1514,1463,1144,2433,573,2765,10091,24712,56996,22848,0,870,2826,20,26564,4958,4002,956,796,3091,8845,5302,1861,1585,900,3068,694,2941,11068,27419,62828,10697.447447447446,11792.042042042041,NA,NA,NA,NA,NA,NA
17,Assam,1048,Dhemaji,2004,1999,31240,0,951,1602,993,34786,6208,4388,1820,1173,2770,10151,4732,1402,1137,1173,1748,521,2519,9842,23074,68011,36260,0,1107,2027,2024,41418,7647,5538,2109,1467,3286,12400,5934,1463,1331,902,2104,677,3115,10907,26433,80251,10920.19910083494,12885.517019910085,NA,NA,NA,NA,NA,NA
17,Assam,1048,Dhemaji,2005,1999,32118,0,962,1651,1038,35769,6332,4423,1909,1208,2881,10421,5211,1557,1187,1344,1868,603,2539,10255,24564,70754,40769,0,1246,2587,2411,47013,8707,6115,2592,1483,3662,13852,6369,1695,1423,1159,2108,767,3137,11236,27894,88759,11223.667512690356,14079.790609137057,NA,NA,NA,NA,NA,NA
17,Assam,1048,Dhemaji,2006,1999,33001,0,976,1520,1082,36579,6526,4522,2004,1321,3031,10878,5905,1697,1245,1757,2291,661,2613,11085,27254,74711,43845,0,1312,3114,2701,50972,9481,6719,2762,1695,4028,15204,7223,1981,1519,1315,2554,842,3319,12353,31106,97282,11713.860144245846,15252.743806835999,NA,NA,NA,NA,NA,NA
17,Assam,1048,Dhemaji,2007,1999,33148,0,962,1568,1126,36804,6688,4644,2044,1354,3180,11222,6467,1897,1307,2136,2445,742,2965,11976,29935,77961,47192,0,1481,3570,2901,55144,10666,7551,3115,1630,4427,16723,7765,2248,1599,1464,2717,928,3872,14742,35335,107202,12085.103084793054,16617.888699426443,NA,NA,NA,NA,NA,NA
17,Assam,1049,Hailakandi,1999,1999,15552,0,627,1449,28,17656,3089,2860,229,399,1775,5263,1494,1332,570,1473,1205,884,1817,16521,25296,48215,15552,0,627,1449,28,17656,3089,2860,229,399,1775,5263,1494,1332,570,1473,1205,884,1817,16521,25296,48215,8796.752417442074,8796.752417442074,NA,NA,NA,NA,NA,NA
17,Assam,1049,Hailakandi,2000,1999,15318,0,637,1441,28,17424,2540,2305,235,481,2197,5218,1610,1116,605,1238,1228,916,1963,18243,26919,49561,15648,0,609,1460,33,17750,2670,2427,243,486,2219,5375,1626,1231,618,1132,1254,1017,1983,18580,27441,50566,8946.028880866425,9127.436823104694,NA,NA,NA,NA,NA,NA
17,Assam,1049,Hailakandi,2001,1999,15187,0,646,1468,27,17328,3259,3032,227,389,2356,6004,1684,1299,620,1228,1297,943,1990,18604,27665,50997,15780,0,722,1507,32,18041,3428,3189,239,392,2370,6190,1711,1478,632,1137,1435,1069,2022,19074,28558,52789,9024.420456556361,9341.532472128827,NA,NA,NA,NA,NA,NA
17,Assam,1049,Hailakandi,2002,1999,15292,0,657,1628,27,17604,4587,4343,244,730,2399,7716,1896,1523,628,1602,1485,972,1989,18782,28877,54197,15852,0,739,1722,51,18364,5253,4990,263,749,2464,8466,2060,1784,696,1304,1709,1048,2043,20192,30836,57666,9433.768494342907,10037.597911227154,NA,NA,NA,NA,NA,NA
17,Assam,1049,Hailakandi,2003,1999,15526,0,668,1645,28,17867,5193,4930,263,791,2910,8894,2033,1622,706,1863,1393,1005,2112,20185,30919,57680,16482,0,753,2076,49,19360,6378,6079,299,840,3095,10313,2280,1993,765,1465,1756,1217,2246,22137,33859,63532,9895.350832046663,10899.296620346544,NA,NA,NA,NA,NA,NA
17,Assam,1049,Hailakandi,2004,1999,18097,0,914,2332,28,21371,13122,11478,1644,1191,5201,19514,6022,5304,957,1190,1773,914,5966,19687,41813,82698,21005,0,1064,2952,58,25079,16390,14485,1905,1490,6171,24051,7551,5535,1121,915,2135,1187,7379,21816,47639,96769,13933.951137320979,16304.80202190396,NA,NA,NA,NA,NA,NA
17,Assam,1049,Hailakandi,2005,1999,18606,0,925,2403,29,21963,13293,11569,1724,1226,5409,19928,6630,5890,998,1363,1894,1057,6016,20511,44359,86250,23617,0,1198,3767,69,28651,18335,15993,2342,1507,6878,26720,8104,6412,1199,1176,2139,1345,7431,22474,50280,105651,14358.248709838523,17587.980689195938,NA,NA,NA,NA,NA,NA
17,Assam,1049,Hailakandi,2006,1999,19118,0,939,2213,30,22300,13637,11827,1810,1340,5690,20667,7514,6420,1047,1782,2324,1159,6189,22172,48607,91574,25399,0,1261,4535,77,31272,20068,17573,2495,1722,7565,29355,9191,7496,1281,1334,2592,1476,7861,24708,55939,116566,15066.469233300428,19178.348140835802,NA,NA,NA,NA,NA,NA
17,Assam,1049,Hailakandi,2007,1999,19203,0,926,2283,31,22443,13991,12145,1846,1374,5969,21334,8229,7178,1099,2167,2480,1302,7024,23952,53431,97208,27338,0,1423,5199,83,34043,22564,19750,2814,1656,8315,32535,9881,8503,1349,1485,2757,1627,9172,29487,64261,130839,15813.892955913454,21285.017081503174,NA,NA,NA,NA,NA,NA
17,Assam,1050,Marigaon,1999,1999,26858,0,650,2589,11,30108,2923,2278,645,439,2075,5437,8107,1432,1372,1072,6343,3286,1483,13668,36763,72308,26858,0,650,2589,11,30108,2923,2278,645,439,2075,5437,8107,1432,1372,1072,6343,3286,1483,13668,36763,72308,9573.41453726996,9573.41453726996,NA,NA,NA,NA,NA,NA
17,Assam,1050,Marigaon,2000,1999,26455,0,660,2574,11,29700,2497,1836,661,531,2568,5596,8733,1200,1454,901,6467,3403,1603,15093,38854,74150,27024,0,631,2608,14,30277,2616,1933,683,536,2593,5745,8819,1324,1486,824,6600,3779,1618,15372,39822,75844,9705.497382198953,9927.225130890052,NA,NA,NA,NA,NA,NA
17,Assam,1050,Marigaon,2001,1999,26229,0,669,2622,11,29531,3053,2415,638,429,2754,6236,9137,1397,1492,894,6829,3505,1625,15392,40271,76038,27253,0,748,2692,13,30706,3211,2540,671,432,2770,6413,9281,1589,1521,828,7553,3971,1650,15781,42174,79293,9764.736098625915,10182.74046487736,NA,NA,NA,NA,NA,NA
17,Assam,1050,Marigaon,2002,1999,26409,0,681,2909,11,30010,4146,3459,687,804,2804,7754,10285,1638,1510,1166,7821,3610,1623,15539,43192,80956,27377,0,766,3076,21,31240,4716,3975,741,826,2881,8423,11177,1919,1679,949,8999,3893,1667,16705,46988,86651,10228.174352495262,10947.694251421352,NA,NA,NA,NA,NA,NA
17,Assam,1050,Marigaon,2003,1999,26815,0,692,2939,11,30457,4666,3927,739,871,3401,8938,11029,1744,1703,1356,7334,3733,1723,16700,45322,84717,28465,0,780,3709,20,32974,5684,4842,842,926,3618,10228,12366,2144,1845,1067,9246,4521,1833,18315,51337,94539,10547.435258964142,11770.293824701195,NA,NA,NA,NA,NA,NA
17,Assam,1050,Marigaon,2004,1999,30239,0,1301,2591,12,34143,6262,4712,1550,1614,3774,11650,11036,1951,1259,1612,2402,3397,5613,25312,52582,98375,35098,0,1515,3280,24,39917,7743,5947,1796,2019,4478,14240,13840,2036,1474,1239,2892,4411,6942,28049,60883,115040,13420.87312414734,15694.406548431105,NA,NA,NA,NA,NA,NA
17,Assam,1050,Marigaon,2005,1999,31089,0,1316,2670,13,35088,6375,4749,1626,1662,3925,11962,12153,2166,1313,1846,2567,3929,9736,26371,60081,107131,39463,0,1706,4186,29,45384,8774,6566,2208,2042,4991,15807,14854,2359,1576,1592,2898,4999,12026,28895,69199,130390,14440.086264995281,17575.144898234263,NA,NA,NA,NA,NA,NA
17,Assam,1050,Marigaon,2006,1999,31944,0,1336,2458,14,35752,6562,4855,1707,1817,4129,12508,13773,2362,1377,2414,3149,4309,10017,28507,65908,114168,42441,0,1796,5039,32,49308,9568,7215,2353,2333,5490,17391,16846,2757,1685,1806,3511,5486,12723,31767,76581,143280,15208.20567470361,19086.18622618889,NA,NA,NA,NA,NA,NA
17,Assam,1050,Marigaon,2007,1999,32086,0,1317,2536,15,35954,6727,4986,1741,1863,4331,12921,15083,2640,1445,2935,3359,4837,11368,30796,72463,121338,45681,0,2027,5776,34,53518,10763,8109,2654,2243,6034,19040,18110,3128,1774,2011,3735,6047,14843,37912,87560,160118,15980.24496246543,21087.580666403264,NA,NA,NA,NA,NA,NA
17,Assam,1051,Tinsukia,1999,1999,27918,0,697,1827,41365,71807,17661,8880,8781,730,7109,25500,38934,3124,6236,3385,762,7568,6717,42084,108810,206117,27918,0,697,1827,41365,71807,17661,8880,8781,730,7109,25500,38934,3124,6236,3385,762,7568,6717,42084,108810,206117,18061.426568524363,18061.426568524363,NA,NA,NA,NA,NA,NA
