State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,district,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type,total_light1996,total_light_cal1996,max_light1996,total_light1999,total_light_cal1999,max_light1999,total_light2004,total_light_cal2004,max_light2004,total_light2009,total_light_cal2009,max_light2009,total_light2013,total_light_cal2013,max_light2013,pc91_pca_tot_p,pc01_pca_tot_p,pc11_pca_tot_p,pc96_pca_tot_p,pc99_pca_tot_p,pc04_pca_tot_p,pc09_pca_tot_p,pc14_pca_tot_p,vote_share_diff,population,total_light_diff,max_light_diff,total_light_cal_diff,education,year_1996,year_1999,year_2004,year_2009,dynast_wiki,dynast_pdf,dynast
Madhya_Pradesh,14,16,2004,4,0,3,1,KAMALNATH,1,INC,308563,GEN,754637,1145107,chhindwara,GEN,NA,27,65.9,40.89,no,63708,8.44,3.45,GEMP29983,National Party,3482,TRUE,8,INC,3482,CHHINDWARA,TRUE,TRUE,7,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),22389,28142,5148,23505,29591,5350.5,18981.5,30793,4308,9369,22810,2474,29018,44722,6582,1513694,1808492,1895583,1661093,1749532.4,1834619.3,1878164.8,1987484.1833333373,8.439999999999998,1661093,-0.7060584536484633,-0.5546374853238465,-0.30008835512559884,7,0,0,1,0,0,0,0
Madhya_Pradesh,14,16,2004,4,0,3,2,PRAHLAD SINGH PATEL,1,BJP,244855,GEN,754637,1145107,chhindwara,GEN,NA,27,65.9,32.45,no,159525,21.14,3.45,GEMP81426,National Party,1605,TRUE,6,BJP,1605,BALAGHAT,FALSE,TRUE,3,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),22389,28142,5148,23505,29591,5350.5,18981.5,30793,4308,9369,22810,2474,29018,44722,6582,1513694,1808492,1895583,1661093,1749532.4,1834619.3,1878164.8,1987484.1833333373,-8.439999999999998,1661093,-0.7060584536484633,-0.5546374853238465,-0.30008835512559884,9,0,0,1,0,0,1,1
Karnataka,14,20,2004,4,0,3,1,D. C. SRIKANTAPPA,1,BJP,341391,GEN,819254,1121327,chikmagalur,GEN,NA,7,73.06,41.67,no,73672,8.99,3.12,AEKA8934,National Party,1605,TRUE,4,BJP,1605,CHIKMAGALUR,TRUE,TRUE,3,FALSE,TRUE,TRUE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),11157,13944,2761,15432.5,19597.5,3443,13181,20595.5,2978.5,11013,19002,2916,22279,29564,5249,985735,1126756,1121890,1056245.5,1098551.8,1125296.2,1122863.2,1166627.75,8.990000000000002,1056245.5,-0.17970000554752197,-0.02120700394019348,-0.08052836854610135,5,0,0,1,0,0,0,0
Karnataka,14,20,2004,4,0,3,2,B L SHANKAR,1,INC,267719,GEN,819254,1121327,chikmagalur,GEN,NA,7,73.06,32.68,no,95292,11.63,3.12,AEKA8926,National Party,3482,TRUE,3,JD,4217,CHIKMAGALUR,TRUE,FALSE,1,TRUE,FALSE,FALSE,Doctorate,Other,NA,NA,NA,Lok Sabha Election (GE),11157,13944,2761,15432.5,19597.5,3443,13181,20595.5,2978.5,11013,19002,2916,22279,29564,5249,985735,1126756,1121890,1056245.5,1098551.8,1125296.2,1122863.2,1166627.75,-8.990000000000002,1056245.5,-0.17970000554752197,-0.02120700394019348,-0.08052836854610135,10,0,0,1,0,1,0,1
Tamil_Nadu,14,20,2004,4,0,3,1,"SUBBARAYAN, K.",1,CPI,504981,GEN,878866,1584223,coimbatore,GEN,NA,11,55.48,57.46,no,164505,18.72,2.08,GETN9889,State-based Party,2444,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),45323,56430,3633,50899,60615,4211,46143.5,58553.5,3699.5,58341,66247,4770,70419,55490,5734,2409645,2820933,3317359,2615289,2738675.4,2969860.8,3218073.8,3439326.4333333373,18.72,2615289,0.23454899923201467,0.2541486295167825,0.12344931459751152,NA,0,0,1,0,1,0,1
Tamil_Nadu,14,20,2004,4,0,3,2,RADHAKISHNAN. C. P,1,BJP,340476,GEN,878866,1584223,coimbatore,GEN,NA,11,55.48,38.74,no,328914,37.42,2.08,GETN77004,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,Lok Sabha Election (GE),45323,56430,3633,50899,60615,4211,46143.5,58553.5,3699.5,58341,66247,4770,70419,55490,5734,2409645,2820933,3317359,2615289,2738675.4,2969860.8,3218073.8,3439326.4333333373,-18.72,2615289,0.23454899923201467,0.2541486295167825,0.12344931459751152,NA,0,0,1,0,0,0,0
Odisha,14,6,2004,4,0,3,1,BHARTRUHARI MAHTAB,1,BJD,496750,GEN,820302,1236228,cuttack,GEN,NA,2,66.36,60.56,no,173198,21.11,1.89,GEOD66431,State-based Party,9079,TRUE,4,BJD,9079,CUTTACK,TRUE,TRUE,3,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,21.120000000000005,1982451,0.07401244292170439,0.08509933051800367,-0.028025832708857834,9,0,0,1,0,0,0,0
Odisha,14,6,2004,4,0,3,2,JAYANTI PATNAIK,0,INC,323552,GEN,820302,1236228,cuttack,GEN,NA,2,66.36,39.44,no,0,0,1.89,GEOD66456,National Party,3482,TRUE,6,INC,3482,BERHAMPUR,FALSE,TRUE,3,FALSE,FALSE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),16959,21236,6169,14913.5,17667.5,5335,19441.5,26197,7154.5,20935,25473,7790,33073,29044,12539,1828958,2135944,2393220,1982451,2074546.8,2213126.8,2341764.8,2486144.3000000045,-21.120000000000005,1982451,0.07401244292170439,0.08509933051800367,-0.028025832708857834,7,0,0,1,0,1,1,1
Odisha,14,19,2004,4,0,3,1,TATHAGATA SATAPATHY,1,BJD,423539,GEN,790367,1174787,dhenkanal,GEN,NA,5,67.28,53.59,no,122882,15.55,2.33,AEOD6821,State-based Party,9079,TRUE,4,BJD,9079,DHENKANAL,TRUE,TRUE,2,FALSE,FALSE,TRUE,Others,Other,NA,NA,NA,Lok Sabha Election (GE),8349,10561,2550,8111.5,9589.5,2591.5,10911,16268,3206,14989,19934,4550,25165,25235,6796,906275,1018290,1138897,962282.5,995887,1054472.1,1114775.6,1172358.3000000007,15.550000000000004,962282.5,0.3175451440754973,0.35010317877549824,0.20322682850028606,NA,0,0,1,0,1,0,1
Odisha,14,19,2004,4,0,3,2,KAMAKHYA PRASAD SINGHDEO,1,INC,300657,GEN,790367,1174787,dhenkanal,GEN,NA,5,67.28,38.04,no,267978,33.91,2.33,GEOD20255,National Party,3482,TRUE,11,INC,3482,DHENKANAL,TRUE,TRUE,6,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),8349,10561,2550,8111.5,9589.5,2591.5,10911,16268,3206,14989,19934,4550,25165,25235,6796,906275,1018290,1138897,962282.5,995887,1054472.1,1114775.6,1172358.3000000007,-15.550000000000004,962282.5,0.3175451440754973,0.35010317877549824,0.20322682850028606,7,0,0,1,0,0,0,0
Jharkhand,14,2,2004,4,0,3,1,SHIBU SOREN,1,JMM,339542,ST,625118,1083200,dumka,ST,NA,10,57.71,54.32,no,115015,18.4,2.33,GEBR26342,State-based Party,4653,TRUE,8,JMM,4653,DUMKA(ST),FALSE,TRUE,6,FALSE,TRUE,TRUE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),1071,1367,571,1011,1256,564.5,1778.5,4591,992.5,2136,6860,1110,3099,11254,1617,868184,1008609,1198312,938396.5,980524,1065519.9,1160371.4,1239618.1999999993,18.4,938396.5,0.18316460869157591,0.11188828174503396,0.40160957647070816,5,0,0,1,0,1,1,1
Jharkhand,14,2,2004,4,0,3,2,SONE LAL HEMBROM,1,BJP,224527,ST,625118,1083200,dumka,ST,NA,10,57.71,35.92,no,211049,33.76,2.33,GEJH76041,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),1071,1367,571,1011,1256,564.5,1778.5,4591,992.5,2136,6860,1110,3099,11254,1617,868184,1008609,1198312,938396.5,980524,1065519.9,1160371.4,1239618.1999999993,-18.4,938396.5,0.18316460869157591,0.11188828174503396,0.40160957647070816,9,0,0,1,0,0,0,0
Haryana,14,6,2004,4,0,3,1,AVTAR SINGH BHADANA,1,INC,357284,GEN,844718,1546578,faridabad,GEN,NA,14,54.62,42.3,no,151929,17.99,3.45,GEHR44130,National Party,3482,TRUE,5,INC,3482,MEERUT,FALSE,TRUE,3,FALSE,TRUE,TRUE,8th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),23610,27905,2430,21866,25068,2220,23548,27846.5,2403,31653,33839,3805,37573,25991,4831,840102,1347948,1774480,1094025,1246378.8,1475907.6,1689173.6,1928189.0333333313,17.99,1094025,0.29579203966205014,0.4595980345593169,0.19490669824776852,4,0,0,1,0,1,0,1
Haryana,14,6,2004,4,0,3,2,MOHD. ILYAS,1,INLD,205355,GEN,844718,1546578,faridabad,GEN,NA,14,54.62,24.31,no,33641,3.98,3.45,GEHR301121,State-based Party,3863,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),23610,27905,2430,21866,25068,2220,23548,27846.5,2403,31653,33839,3805,37573,25991,4831,840102,1347948,1774480,1094025,1246378.8,1475907.6,1689173.6,1928189.0333333313,-17.99,1094025,0.29579203966205014,0.4595980345593169,0.19490669824776852,7,0,0,1,0,0,0,0
Uttar_Pradesh,14,54,2004,4,0,3,1,MAHENDRA PRASAD NISHAD,1,BSP,163568,GEN,506699,1279387,fatehpur,GEN,NA,10,39.6,32.28,no,52568,10.37,4.55,GEUP78034,State-based Party,16651,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),7932,10013,2270,3743,4764.5,951.5,5067,9108.5,1340,6398,11835,1766,11236,17824,3184,1837082,2228518,2549756,2032800,2150230.8,2324889.4,2485508.4,2668356.7666666806,10.370000000000001,2032800,0.23323651503355336,0.2760474882189481,0.26185319947719954,7,0,0,1,0,0,0,0
Uttar_Pradesh,14,54,2004,4,0,3,2,ACHAL SINGH,1,SP,111000,GEN,506699,1279387,fatehpur,GEN,NA,10,39.6,21.91,no,9516,1.88,4.55,GEUP78039,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),7932,10013,2270,3743,4764.5,951.5,5067,9108.5,1340,6398,11835,1766,11236,17824,3184,1837082,2228518,2549756,2032800,2150230.8,2324889.4,2485508.4,2668356.7666666806,-10.370000000000001,2032800,0.23323651503355336,0.2760474882189481,0.26185319947719954,9,0,0,1,0,1,1,1
Bihar,14,40,2004,4,0,3,1,RAJESH KUMAR MANJHI,1,RJD,464829,SC,883403,1436323,gaya,SC,NA,12,61.5,52.62,no,102934,11.65,2.22,GEBR74233,State-based Party,12103,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,8th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,11.649999999999999,2853316,0.1293629830873435,0.10300113156424207,0.21420494431339954,4,0,0,1,0,0,1,1
Bihar,14,40,2004,4,0,3,2,BALBIR CHAND,1,BJP,361895,SC,883403,1436323,gaya,SC,NA,12,61.5,40.97,no,343711,38.91,2.22,GEBR74236,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),5211,6588,1687,4444,5372,1323,6010,10788,2249,6840,13365,2493,16728,23241,7082,2468749,3237883,4086470,2853316,3084056.2,3492459.1,3916752.6,4315885.983333349,-11.649999999999999,2853316,0.1293629830873435,0.10300113156424207,0.21420494431339954,7,0,0,1,0,0,0,0
Uttar_Pradesh,14,46,2004,4,0,3,1,AFAJAL ANSARI,1,SP,415687,GEN,869184,1476687,ghazipur,GEN,NA,16,58.86,47.82,no,226777,26.09,3.03,AEUP121734,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),17157,21419,8439,3612,4565,1864,3952,7075,2108.5,3219,7080,1743,8877,13280,4831,2088803,2642481,3147523,2365642,2531745.4,2793993.6,3046514.6,3314437,26.09,2365642,-0.20515102756895054,-0.19036902766659392,7.064641763268042e-4,9,0,0,1,0,0,1,1
Uttar_Pradesh,14,46,2004,4,0,3,2,Manoj,1,BJP,188910,GEN,869184,1476687,ghazipur,GEN,NA,16,58.86,21.73,no,3790,0.44,3.03,GEUP48550,National Party,1605,TRUE,5,BJP,1605,GHAZIPUR,TRUE,TRUE,2,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),17157,21419,8439,3612,4565,1864,3952,7075,2108.5,3219,7080,1743,8877,13280,4831,2088803,2642481,3147523,2365642,2531745.4,2793993.6,3046514.6,3314437,-26.09,2365642,-0.20515102756895054,-0.19036902766659392,7.064641763268042e-4,7,0,0,1,0,0,0,0
Bihar,14,4,2004,4,0,3,1,ANIRUDH PRASAD ALIAS SADHU YADAV,1,RJD,336016,GEN,694492,1231178,gopalganj,GEN,NA,10,56.41,48.38,no,192919,27.78,3.23,GEBR74906,State-based Party,12103,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),2729,3452,1397,1863,2391.5,1004,3150,5335,1613.5,3737,6335,1833,8847,10667,4079,1577049,1996004,2378384,1786526.5,1912213,2110718,2301908,2504680.0833333284,27.78,1786526.5,0.17088069766580638,0.12754823634768808,0.17180092901938693,7,0,0,1,0,0,1,1
Bihar,14,4,2004,4,0,3,2,PRABHU DAYAL SINGH,1,JD(U),143097,GEN,694492,1231178,gopalganj,GEN,NA,10,56.41,20.6,no,6673,0.96,3.23,GEBR74907,State-based Party,11002,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),2729,3452,1397,1863,2391.5,1004,3150,5335,1613.5,3737,6335,1833,8847,10667,4079,1577049,1996004,2378384,1786526.5,1912213,2110718,2301908,2504680.0833333284,-27.78,1786526.5,0.17088069766580638,0.12754823634768808,0.17180092901938693,7,0,0,1,0,0,0,0
Uttar_Pradesh,14,34,2004,4,0,3,1,ADITYA NATH,1,BJP,353647,GEN,689248,1432002,gorakhpur,GEN,NA,9,48.13,51.31,no,142039,20.61,2.78,GEUP67610,National Party,1605,TRUE,3,BJP,1605,GORAKHPUR,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),20677,25477,9403,14013,16938.5,4907,13333,18034,4459,18031,22523,6841,22789,22316,9483,2666762,3278830,3847356,2972796,3156416.4,3449387.8,3733650.8,4031702.100000009,20.610000000000003,2972796,0.30185033366090863,0.4280093941335217,0.22227814424152648,7,0,0,1,0,0,0,0
Uttar_Pradesh,14,34,2004,4,0,3,2,Jamuna Nishad,1,SP,211608,GEN,689248,1432002,gorakhpur,GEN,NA,9,48.13,30.7,no,141159,20.48,2.78,GEUP77757,State-based Party,7425,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),20677,25477,9403,14013,16938.5,4907,13333,18034,4459,18031,22523,6841,22789,22316,9483,2666762,3278830,3847356,2972796,3156416.4,3449387.8,3733650.8,4031702.100000009,-20.610000000000003,2972796,0.30185033366090863,0.4280093941335217,0.22227814424152648,7,0,0,1,0,0,1,1
Madhya_Pradesh,14,4,2004,4,0,3,1,JYOTIRADITYA MADHAVRAO SCINDIA,1,INC,333954,GEN,668393,1422045,guna,GEN,NA,11,47,49.96,no,86360,12.92,2.56,GEMP84107,National Party,3482,TRUE,2,INC,3482,GUNA,TRUE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),21790,27287,4622,19511.5,24292.5,4229.5,14572,22591.5,3046.5,9355,17193,1986,18617,26984,3919,715428,954660,1207933,835044,906813.6,1030641.9,1157278.4,1279468.5833333358,12.920000000000002,835044,-0.4431909194202639,-0.42787082508343044,-0.2730714051001648,9,0,0,1,0,1,1,1
Madhya_Pradesh,14,4,2004,4,0,3,2,HARIVALLABH SHUKLA,1,BJP,247594,GEN,668393,1422045,guna,GEN,NA,11,47,37.04,no,221214,33.1,2.56,GEMP75506,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),21790,27287,4622,19511.5,24292.5,4229.5,14572,22591.5,3046.5,9355,17193,1986,18617,26984,3919,715428,954660,1207933,835044,906813.6,1030641.9,1157278.4,1279468.5833333358,-12.920000000000002,835044,-0.4431909194202639,-0.42787082508343044,-0.2730714051001648,9,0,0,1,0,0,0,0
Uttar_Pradesh,14,15,2004,4,0,3,1,USHA VERMA,0,SP,203445,SC,522103,1213260,hardoi,SC,NA,11,43.03,38.97,no,39203,7.51,3.33,GEUP84234,State-based Party,7425,TRUE,7,SP,7425,HARDOI,TRUE,TRUE,5,FALSE,FALSE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,7.509999999999998,3025068.5,0.4139544778600719,0.5153591973548508,0.41621727055460944,9,0,0,1,0,0,1,1
Uttar_Pradesh,14,15,2004,4,0,3,2,SHIV PRASAD VERMA,1,BSP,164242,SC,522103,1213260,hardoi,SC,NA,11,43.03,31.46,no,47769,9.15,3.33,GEUP77487,State-based Party,16651,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,10th Pass,Other,NA,NA,NA,Lok Sabha Election (GE),6533,8256,2163,12808,16338,3803,4770,9913.5,1430.5,7216,15031,2395,7233,19929,2182,2703764,3346373,4036119,3025068.5,3217851.2,3553296.8,3898169.8,4228116.083333328,-7.509999999999998,3025068.5,0.4139544778600719,0.5153591973548508,0.41621727055460944,5,0,0,1,0,0,0,0
Karnataka,14,19,2004,4,0,3,1,H. D. DEVEGOWDA,1,JD(S),462625,GEN,912195,1292878,hassan,GEN,NA,6,70.56,50.72,no,190305,20.86,2.78,AEKA107680,State-based Party,10979,TRUE,5,JD(S),10979,KANAKAPURA,FALSE,TRUE,4,FALSE,TRUE,TRUE,Others,Other,NA,NA,NA,Lok Sabha Election (GE),20599,25688,7480,24290,30820.5,8429.5,28916,40167.5,9538.5,38727,46986,13038,45381,43909,15313,1506460,1663990,1717878,1585225,1632484,1680156.4,1707100.4,1766864.3666666672,20.869999999999997,1585225,0.2921419560546319,0.31253193010891245,0.15679147406150307,NA,0,0,1,0,1,0,1
Karnataka,14,19,2004,4,0,3,2,H C SRIKANTAIAH  ALIAS ANNAIAH,1,INC,272320,GEN,912195,1292878,hassan,GEN,NA,6,70.56,29.85,no,185380,20.32,2.78,AEKA127777,National Party,3482,TRUE,5,INC,3482,HASSAN,TRUE,TRUE,1,FALSE,FALSE,FALSE,NA,Other,NA,NA,NA,Lok Sabha Election (GE),20599,25688,7480,24290,30820.5,8429.5,28916,40167.5,9538.5,38727,46986,13038,45381,43909,15313,1506460,1663990,1717878,1585225,1632484,1680156.4,1707100.4,1766864.3666666672,-20.869999999999997,1585225,0.2921419560546319,0.31253193010891245,0.15679147406150307,NA,0,0,1,0,0,0,0
Maharashtra,14,29,2004,4,0,3,1,SURYAKANTA PATIL,0,NCP,327944,GEN,728325,1189303,hingoli,GEN,NA,7,61.24,45.03,no,12545,1.72,2.56,GEMH46144,State-based Party,5792,TRUE,4,NCP,5792,HINGOLI,TRUE,TRUE,3,FALSE,FALSE,TRUE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),19677,24611,3001,18754.5,23157.5,2922,14381.5,20897.5,2417.5,14798,20519,2600,22281,25045,3795,816559,976238,1172813,896398.5,944302.2,1035210.5,1133498,1220101.7666666657,1.730000000000004,896398.5,0.028549378106717427,0.07277749668212419,-0.01827824841956449,7,0,0,1,0,1,0,1
Maharashtra,14,29,2004,4,0,3,2,SHIVAJI GYANBARAO MANE,1,SHS,315399,GEN,728325,1189303,hingoli,GEN,NA,7,61.24,43.3,no,285737,39.23,2.56,GEMH57692,State-based Party,18691,TRUE,3,SHS,18691,HINGOLI,TRUE,TRUE,2,FALSE,TRUE,TRUE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),19677,24611,3001,18754.5,23157.5,2922,14381.5,20897.5,2417.5,14798,20519,2600,22281,25045,3795,816559,976238,1172813,896398.5,944302.2,1035210.5,1133498,1220101.7666666657,-1.730000000000004,896398.5,0.028549378106717427,0.07277749668212419,-0.01827824841956449,9,0,0,1,0,0,0,0
Madhya_Pradesh,14,18,2004,4,0,3,1,SARTAJ SINGH,1,BJP,354659,GEN,634343,1287203,hoshangabad,GEN,NA,9,49.28,55.91,no,136409,21.5,2.33,AEMP10094,National Party,1605,TRUE,5,BJP,1605,HOSHANGABAD,TRUE,TRUE,5,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),27376,34467,5114,21510.5,26763,4303.5,20477.5,29278.5,3998.5,11477,18937,2517,31860,35086,6520,875784,1068316,1222275,972050,1029809.6,1114503.7,1191483.2,1280677.4833333343,21.5,972050,-0.5789816897090887,-0.4628515746366286,-0.43573577799186936,7,0,0,1,0,1,1,1
Madhya_Pradesh,14,18,2004,4,0,3,2,OMPRAKASH HAJARILAL RAGHUVANSHI BANAPURA,1,INC,218250,GEN,634343,1287203,hoshangabad,GEN,NA,9,49.28,34.41,no,203402,32.06,2.33,GEMP78987,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),27376,34467,5114,21510.5,26763,4303.5,20477.5,29278.5,3998.5,11477,18937,2517,31860,35086,6520,875784,1068316,1222275,972050,1029809.6,1114503.7,1191483.2,1280677.4833333343,-21.5,972050,-0.5789816897090887,-0.4628515746366286,-0.43573577799186936,9,0,0,1,0,0,0,0
Punjab,14,6,2004,4,0,3,1,AVINASH RAI KHANNA,1,BJP,289815,GEN,655691,1137423,hoshiarpur,GEN,NA,8,57.65,44.2,no,104371,15.92,2.94,AEPB6161,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),27397,34883,9498,32603,40138.5,11292.5,31315,41378.5,10463,43895,51656,14887,48057,41402,16232,1240099,1419141,1525767,1329620,1383332.6,1451128.8,1504441.8,1580686.5333333313,15.920000000000002,1329620,0.337703202400796,0.35264312449601043,0.22184493305963748,8,0,0,1,0,1,1,1
Punjab,14,6,2004,4,0,3,2,COMRADE DARSHAN SINGH MATTU,1,CPM,185444,GEN,655691,1137423,hoshiarpur,GEN,NA,8,57.65,28.28,no,29174,4.45,2.94,GEPB76364,National Party,14635,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),27397,34883,9498,32603,40138.5,11292.5,31315,41378.5,10463,43895,51656,14887,48057,41402,16232,1240099,1419141,1525767,1329620,1383332.6,1451128.8,1504441.8,1580686.5333333313,-15.920000000000002,1329620,0.337703202400796,0.35264312449601043,0.22184493305963748,7,0,0,1,0,0,0,0
Madhya_Pradesh,14,14,2004,4,0,3,1,RAKESH SINGH,1,BJP,311646,GEN,571395,1347885,jabalpur,GEN,NA,14,42.39,54.54,no,99531,17.42,2.27,GEMP78923,National Party,1605,TRUE,1,NA,NA,NA,NA,NA,1,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),33168,41082,7830,31184.5,37495,7279.5,28460.5,37901,6389,24242,30868,5288,47049,42078,11245,1757240,2091703,2400469,1924471.5,2024810.4,2184332.8,2338715.8,2501236.1833333373,17.42,1924471.5,-0.16043049497627848,-0.1891376590708198,-0.2052574483692151,7,0,0,1,0,0,1,1
Madhya_Pradesh,14,14,2004,4,0,3,2,VISHWANATH DUBEY,1,INC,212115,GEN,571395,1347885,jabalpur,GEN,NA,14,42.39,37.12,no,195169,34.16,2.27,GEMP78929,National Party,3482,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Post Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),33168,41082,7830,31184.5,37495,7279.5,28460.5,37901,6389,24242,30868,5288,47049,42078,11245,1757240,2091703,2400469,1924471.5,2024810.4,2184332.8,2338715.8,2501236.1833333373,-17.42,1924471.5,-0.16043049497627848,-0.1891376590708198,-0.2052574483692151,9,0,0,1,0,0,0,0
West_Bengal,14,3,2004,4,0,3,1,Minati Sen,0,CPM,424163,GEN,890105,1104784,jalpaiguri,GEN,NA,10,80.57,47.65,no,180605,20.29,3.12,GEWB68225,National Party,14635,TRUE,3,CPM,14635,JALPAIGURI,TRUE,TRUE,3,FALSE,TRUE,TRUE,Graduate Professional,Other,NA,NA,NA,Lok Sabha Election (GE),18669,23418,2645,18904.5,23340,2702.5,20890,30063.5,2828,23194,31488,3168,46191,44739,5729,2463516,2865392,3209954,2664454,2785016.8,2968760.6,3141041.6,3331472.0333333313,20.29,2664454,0.10462304896603669,0.11353072591785285,0.046294709523834854,8,0,0,1,0,0,0,0
West_Bengal,14,3,2004,4,0,3,2,Parash Dutta,1,AITC,243558,GEN,890105,1104784,jalpaiguri,GEN,NA,10,80.57,27.36,no,113303,12.73,3.12,GEWB78480,State-based Party,18228,TRUE,1,NA,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,Graduate,Other,NA,NA,NA,Lok Sabha Election (GE),18669,23418,2645,18904.5,23340,2702.5,20890,30063.5,2828,23194,31488,3168,46191,44739,5729,2463516,2865392,3209954,2664454,2785016.8,2968760.6,3141041.6,3331472.0333333313,-20.29,2664454,0.10462304896603669,0.11353072591785285,0.046294709523834854,7,0,0,1,0,1,0,1
